property_name,society,price,area,areawithtype,property_id,link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,furnishing_details,features,nearby_location
"3 BHK Independent Builder Floor in Block C Palam Vihar, Gurgaon","Block C Palam Vihar, Gurgaon",₹2.49 Cr,"₹16,600 /sqft","1,500 sqft (139 sqm) Carpet Area",N84312144,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-palam-vihar-gurgaon-1500-sq-ft-spid-N84312144,3 Bedrooms,3 Bathrooms,2 Balconies,Servant Room,3rd   of 3 Floors,West,0 to 1 Year Old,"['1 Water Purifier', '1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Swiss Cottage school', 'Bijwasan railway station', 'Metro Hospital and Heart Institute Gurgaon', 'Masti ki Pathshala Teach India', 'Oriental bank of commerce', 'Big Cinemas', 'Om Sweets', 'Pind Baluchi', ""Domino's Pizza"", 'HUDA Sector 23 Market', 'Axis bank', 'Cafe Coffee Day', 'Pizza Hut', ""McDonald's"", 'Palam triangle', 'Moti Mahal', 'Chiranjiv Bharati School', 'Ansals Plaza above ground car parking', 'Ansals plaza underground car parking', 'DGD Bamnoli', 'Palam vihar railway station', 'Palam Vihar Vyapar kendra', 'HUDA sector 23 parking', 'Punjab national bank', 'THE NORTHCAP UNIVERSITY', 'Ram Mandir', ""DR KAPOOR'S Dental Care and Implant Centre"", 'Kalyan Hospital Gurgaon']"
"5 BHK Independent Builder Floor in DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",₹13.5 Cr,"₹22,500 /sqft","6,000 sqft (557 sqm) Super Built-up Area",X85668120,https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-6000-sq-ft-spid-X85668120,5 Bedrooms,6 Bathrooms,2 Balconies,"Pooja Room,Study Room,Servant Room",4th   of 4 Floors,North,0 to 1 Year Old,"['1 Water Purifier', '16 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '42 Light', '1 Modular Kitchen', '1 Chimney', '10 AC', '5 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Waste Disposal', 'Rain Water Harvesting']","['Vodafone belvedere towers metro station', 'Upkar Clinic', '98.4', 'Dlf phase 3 metro station', 'Uma Sanjeevani Health Centre And Hospital', 'Kotak mahindra bank', 'Dlf phase 2 metro station', 'Relief Physiotherapy Clinic', 'Sikandarpur metro station', 'Krishna Family Clinic', 'Central bank atm teste 001112', 'Sikanderpur metro station', 'Lord Krishna Hospital', 'Sikka Maternity And Surgical Center', 'Standard chartered bank', 'Emaar Business Park', 'Axis bank', 'Kailash Nursing Home Gurgaon', 'Religare Wellness', 'Microsoft', 'Hanuman Mandir', 'Durga Poly Clinic', ""St Stephen's Hospital Health Care Facility"", 'Food Court', 'Shri Shiv Shakthi Mandir', 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Icici bank', 'Darpan Skin & Mind Clinic', 'Asha Multispeciality Clinic', 'Axis bank ATM', 'Central bank ATM', 'Surgi Center Clinic', 'Shri Balaji Medical Store', 'Mc Donalds', 'Abn amro bank ATM', 'Citibank ATM', 'Shri Ram Memorial Hospital', 'Guardian', 'Cosmodentz Dental Clinic', 'Hsbc bank', 'DLF Cyber City Phase II', 'Anahat Hospital', 'Kotak mahindra ATM', 'R.N Clinic', 'Guru dronacharya metro station', 'M2M Cybernetics', 'PVR Cinames', 'RBS Dental Clinic']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",₹4.25 Cr,"₹15,740 /sqft","2,700 sqft (251 sqm) Super Built-up Area",Q80968323,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2700-sq-ft-r1-spid-Q80968323,4 Bedrooms,4 Bathrooms,2 Balconies,Pooja Room,4th   of 4 Floors,West,1 to 5 Year Old,[],"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Marwah Clinic', 'Upkar Clinic', '98.4', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', ""Dr. Khullar's Dental Clinic"", 'Fat', 'Kotak mahindra bank', 'Hdfc bank', 'Dlf phase 2 metro station', 'Relief Physiotherapy Clinic', 'The Dental Lounge', 'Sikandarpur metro station', 'Krishna Family Clinic', 'Central bank atm teste 001112', 'Sikanderpur metro station', 'Lord Krishna Hospital', 'Sikka Maternity And Surgical Center', 'Dlf phase 1 metro station', 'Emaar Business Park', 'Abn amro bank', 'Axis bank', 'Kailash Nursing Home Gurgaon', 'Religare Wellness', 'Microsoft', 'Hanuman Mandir', 'The shopping mall', ""St Stephen's Hospital Health Care Facility"", 'Durga Poly Clinic', 'Food Court', 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Sidhesh Hospital Gurgaon', 'Nowhere Brewpub and cafe', 'Axis bank ATM', 'Central bank ATM', 'Surgi Center Clinic', 'Lord krishna bank', 'Shri Ram Memorial Hospital', 'Guardian', 'Cosmodentz Dental Clinic', 'Hsbc bank', 'Indusind bank', 'Anahat Hospital', 'R.N Clinic', 'Guru dronacharya metro station', 'M2M Cybernetics', 'PVR Cinames', 'RBS Dental Clinic', 'PK Online']"
"3 BHK Independent Builder Floor in Malibu Town, Gurgaon","Malibu Town, Gurgaon",₹3.5 Cr,"₹15,486 /sqft","2,260 sqft (210 sqm) Super Built-up Area",V85464448,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-town-gurgaon-2260-sq-ft-spid-V85464448,3 Bedrooms,3 Bathrooms,2 Balconies,"Pooja Room,Servant Room",1st   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '12 Fan', '1 Exhaust Fan', '1 Dining Table', '4 Geyser', '1 Stove', '22 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '6 Wardrobe', '1 Microwave', 'No Bed', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['Bones Clinic - Orthopaedics', 'Amity Global School', 'Icici bank ATM', 'Samvit Health Care', 'Gardian Pharmacy', 'Hdfc bank', 'McKinsey & Company Gurugram Knowledge Center', 'KFC', 'Vatsalya Clinic', 'Meher Clinic', 'Park Hospital Gurgaon', 'Starbucks', 'Manav Rachna School', 'Delhi Public School Primary Section', 'Genius', ""Domino's Pizza"", 'Gurugram University', 'Manav Rachna Swimming Pool', 'CR Model Public School', 'India', 'SRS Cinemas', 'Skin Clinic', 'Dr. Anuj Sharma', 'Dr. Aruna Kalra', 'India Oil', 'Medanta', 'Apollo Pharmacy', 'Haldiram', 'Divine Look Clinic Centre', 'Icici bank', 'Kendriya Vidyalaya No.2 Sohna Road', 'Madison and Pike', 'Sukhmani Hospital Pvt. Ltd', 'Best Urologist Atcomplete Family Clinic', 'Standard chartered ATM', 'Kamla International', 'McKinsey & Company', 'Raheja Mall', 'Neelkanth Health Care', 'Wellness Eye Centre', 'Dispencery', 'Vishesh Dental', ""Nirula's"", 'Nook', 'Wembley estate club', 'Dr. Naresh Pandita', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Raj Restaurant']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",DLF Phase - 1,₹4.3 Cr,"₹19,111 /sqft","2,250 sqft (209 sqm) Carpet Area",E85606516,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2250-sq-ft-spid-E85606516,4 Bedrooms,4 Bathrooms,2 Balconies,Others,2nd   of 4 Floors,North,1 to 5 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '42 Light', '1 Modular Kitchen', '1 Chimney', '6 AC', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Water Storage', 'Waste Disposal', 'Rain Water Harvesting']","['Marwah Clinic', 'Upkar Clinic', '98.4', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', ""Dr. Khullar's Dental Clinic"", 'Fat', 'Kotak mahindra bank', 'Hdfc bank', 'Dlf phase 2 metro station', 'Relief Physiotherapy Clinic', 'The Dental Lounge', 'Sikandarpur metro station', 'Krishna Family Clinic', 'Central bank atm teste 001112', 'Sikanderpur metro station', 'Lord Krishna Hospital', 'Sikka Maternity And Surgical Center', 'Dlf phase 1 metro station', 'Emaar Business Park', 'Abn amro bank', 'Axis bank', 'Kailash Nursing Home Gurgaon', 'Religare Wellness', 'Microsoft', 'Hanuman Mandir', 'The shopping mall', ""St Stephen's Hospital Health Care Facility"", 'Durga Poly Clinic', 'Food Court', 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Sidhesh Hospital Gurgaon', 'Nowhere Brewpub and cafe', 'Axis bank ATM', 'Central bank ATM', 'Surgi Center Clinic', 'Lord krishna bank', 'Shri Ram Memorial Hospital', 'Guardian', 'Cosmodentz Dental Clinic', 'Hsbc bank', 'Indusind bank', 'Anahat Hospital', 'R.N Clinic', 'Guru dronacharya metro station', 'M2M Cybernetics', 'PVR Cinames', 'RBS Dental Clinic', 'PK Online']"
"3 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",DLF Phase - 1,₹3.15 Cr,"₹19,687 /sqft","1,600 sqft (149 sqm) Carpet Area",O85545474,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-1600-sq-ft-spid-O85545474,3 Bedrooms,3 Bathrooms,2 Balconies,Others,1st   of 4 Floors,East,1 to 5 Year Old,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '32 Light', '1 Modular Kitchen', '4 AC', '1 Chimney', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Water Storage', 'Visitor Parking', 'Waste Disposal']","['Marwah Clinic', 'Upkar Clinic', '98.4', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', ""Dr. Khullar's Dental Clinic"", 'Guardian Pharmacy', 'Aya Nagar Bus Terminal', 'Kotak mahindra bank', 'Fat', 'Dighent cafe', 'The Dental Lounge', 'Sikandarpur metro station', 'Krishna Family Clinic', 'Sikanderpur metro station', 'Lord Krishna Hospital', 'Punjab national bank ATM', 'Sikka Maternity And Surgical Center', 'Dlf phase 1 metro station', 'Emaar Business Park', 'Axis bank', 'Kailash Nursing Home Gurgaon', 'Religare Wellness', 'Hanuman Mandir', 'The shopping mall', ""St Stephen's Hospital Health Care Facility"", 'Durga Poly Clinic', 'Bharat Vasisht Vidya Mandir', 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Shophouse by Kylin', 'Nowhere Brewpub and cafe', 'Axis bank ATM', 'Rbs ATM', 'Surgi Center Clinic', 'Sector 42-43 metro station', 'Chikitsa', 'Dental Cure and Care Centre', 'Guardian', 'Cosmodentz Dental Clinic', 'Hsbc bank', 'Anahat Hospital', 'Guru dronacharya metro station', 'M2M Cybernetics', 'PVR Cinames', 'Food Court', 'PK Online', 'New Life Church']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",DLF Phase - 1,₹5.85 Cr,"₹20,172 /sqft","2,900 sqft (269 sqm) Carpet Area",Z85545382,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2900-sq-ft-spid-Z85545382,4 Bedrooms,5 Bathrooms,2 Balconies,Others,2nd   of 4 Floors,North-West,1 to 5 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '46 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Water Storage', 'Park', 'Waste Disposal', 'Rain Water Harvesting']","['Marwah Clinic', '98.4', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', 'Guardian Pharmacy', 'Fat', 'Kotak mahindra bank', 'Hdfc bank', 'Dighent cafe', 'The Dental Lounge', 'Starbucks', 'Sikandarpur metro station', 'Sikanderpur metro station', 'Belgian Waffle', 'Bahrisons library', 'Lord Krishna Hospital', 'Sikka Maternity And Surgical Center', 'Dlf phase 1 metro station', 'Emaar Business Park', 'Axis bank', 'Religare Wellness', 'Hanuman Mandir', 'Kotak mahindra bank ATM', 'CCD', 'The shopping mall', 'Durga Poly Clinic', 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Sidhesh Hospital Gurgaon', 'Nowhere Brewpub and cafe', 'Rbs ATM', 'Axis bank ATM', 'Surgi Center Clinic', 'Lord krishna bank', 'Sector 42-43 metro station', 'Chikitsa', 'Guardian', 'Standard chartered ATM', 'Hsbc bank', 'Indusind bank', 'Anahat Hospital', 'Drunken Monkey', 'Blue Tokai Coffee Roasters', 'Guru dronacharya metro station', 'Sitaram Bhartia', 'M2M Cybernetics', 'PVR Cinames', 'Food Court', 'PK Online']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",DLF Phase - 1,₹6.8 Cr,"₹21,250 /sqft","3,200 sqft (297 sqm) Carpet Area",R85545200,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-3200-sq-ft-spid-R85545200,4 Bedrooms,5 Bathrooms,2 Balconies,Others,2nd   of 4 Floors,North-West,1 to 5 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '48 Light', '1 Modular Kitchen', '6 AC', '1 Chimney', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Water Storage', 'Waste Disposal', 'Rain Water Harvesting']","['Marwah Clinic', '98.4', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', 'Guardian Pharmacy', 'Fat', 'Kotak mahindra bank', 'Hdfc bank', 'Dighent cafe', 'The Dental Lounge', 'Starbucks', 'Sikandarpur metro station', 'Krishna Family Clinic', 'Sikanderpur metro station', 'Belgian Waffle', 'Bahrisons library', 'Lord Krishna Hospital', 'Sikka Maternity And Surgical Center', 'Dlf phase 1 metro station', 'Emaar Business Park', 'Axis bank', 'Religare Wellness', 'Hanuman Mandir', 'Kotak mahindra bank ATM', 'CCD', 'The shopping mall', 'Durga Poly Clinic', ""St Stephen's Hospital Health Care Facility"", 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Sidhesh Hospital Gurgaon', 'Nowhere Brewpub and cafe', 'Rbs ATM', 'Axis bank ATM', 'Surgi Center Clinic', 'Sector 42-43 metro station', 'Chikitsa', 'Guardian', 'Standard chartered ATM', 'Hsbc bank', 'Anahat Hospital', 'Drunken Monkey', 'Blue Tokai Coffee Roasters', 'Guru dronacharya metro station', 'Sitaram Bhartia', 'M2M Cybernetics', 'PVR Cinames', 'Food Court', 'PK Online']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",DLF Phase -1,₹7.1 Cr,"₹21,257 /sqft","3,340 sqft (310 sqm) Carpet Area",W84507038,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-3340-sq-ft-spid-W84507038,4 Bedrooms,5 Bathrooms,2 Balconies,Servant Room,2nd   of 4 Floors,North,1 to 5 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '52 Light', '7 AC', '1 Chimney', '1 Modular Kitchen', '4 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting']","['Marwah Clinic', 'Upkar Clinic', '98.4', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', 'Guardian Pharmacy', 'Fat', 'Kotak mahindra bank', 'Hdfc bank', 'Dlf phase 2 metro station', 'Dighent cafe', 'The Dental Lounge', 'Starbucks', 'Sikandarpur metro station', 'Krishna Family Clinic', 'Sikanderpur metro station', 'Bahrisons library', 'Lord Krishna Hospital', 'Sikka Maternity And Surgical Center', 'Dlf phase 1 metro station', 'Emaar Business Park', 'Abn amro bank', 'Axis bank', 'Religare Wellness', 'Hanuman Mandir', 'Kotak mahindra bank ATM', 'The shopping mall', ""St Stephen's Hospital Health Care Facility"", 'Durga Poly Clinic', 'Sikandarpur rmrg metro station', 'Divine Look Clinic Centre 1', 'Sidhesh Hospital Gurgaon', 'Nowhere Brewpub and cafe', 'Axis bank ATM', 'Rbs ATM', 'Surgi Center Clinic', 'Lord krishna bank', 'Sector 42-43 metro station', 'Chikitsa', 'Guardian', 'Hsbc bank', 'Indusind bank', 'Anahat Hospital', 'Blue Tokai Coffee Roasters', 'Guru dronacharya metro station', 'Sitaram Bhartia', 'M2M Cybernetics', 'PVR Cinames', 'Food Court', 'PK Online']"
"3 BHK Independent Builder Floor in Malibu Town, Gurgaon","Malibu Town, Gurgaon",₹3.25 Cr,"₹15,046 /sqft","2,160 sqft (201 sqm) Built-up Area",Y85088554,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-town-gurgaon-2160-sq-ft-spid-Y85088554,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,3rd   of 4 Floors,North,0 to 1 Year Old,"['5 Wardrobe', '1 Water Purifier', '11 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '98 Light', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Bones Clinic - Orthopaedics', 'Amity Global School', 'Icici bank ATM', 'Samvit Health Care', 'Gardian Pharmacy', 'Hdfc bank', 'McKinsey & Company Gurugram Knowledge Center', 'KFC', 'Vatsalya Clinic', 'Meher Clinic', 'Park Hospital Gurgaon', 'Starbucks', 'Manav Rachna School', 'Delhi Public School Primary Section', 'Genius', ""Domino's Pizza"", 'Gurugram University', 'Manav Rachna Swimming Pool', 'India', 'SRS Cinemas', 'Skin Clinic', 'Dr. Anuj Sharma', 'Dr. Aruna Kalra', 'India Oil', 'Medanta', 'Apollo Pharmacy', 'Haldiram', 'Divine Look Clinic Centre', 'Icici bank', 'Madison and Pike', 'Sukhmani Hospital Pvt. Ltd', 'Best Urologist Atcomplete Family Clinic', 'Standard chartered ATM', 'Kamla International', 'Carmesi Corporate', 'Raheja Mall', 'Stryker Global Tech Center', 'SPAZE BUSINESS PARK', 'Neelkanth Health Care', 'Wellness Eye Centre', 'Vishesh Dental', ""Nirula's"", 'Nook', 'Wembley estate club', 'Dr. Naresh Pandita', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC""]"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",Ansal API Esencia,₹2.5 Cr,"₹11,363 /sqft","2,200 sqft (204 sqm) Carpet Area",Q85773012,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2200-sq-ft-spid-Q85773012,4 Bedrooms,4 Bathrooms,3+ Balconies,Pooja Room,2nd   of 3 Floors,North-East,1 to 5 Year Old,"['6 Wardrobe', '1 Exhaust Fan', '2 Geyser', '9 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['GD Goenka', 'Apollo', 'Artemis', 'Pathways', 'Max, Fortis', 'Medicity', 'DPS', 'Shiskshantar', 'Golf Course Road', 'Amity', 'N.H-8', 'Proposed Metro corridor']"
"4 BHK Independent Builder Floor in DLF Phase 4, Gurgaon","DLF Phase 4, Gurgaon",₹8 Cr,"₹17,777 /sqft","4,500 sqft (418 sqm) Carpet Area",P85793300,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-4500-sq-ft-spid-P85793300,4 Bedrooms,5 Bathrooms,3 Balconies,"Pooja Room,Study Room,Others,Servant Room",2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '18 Fan', '1 Exhaust Fan', '7 Geyser', '1 Stove', '30 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '22 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Balaji Vegetarian Paradise', 'Dr. Kutbuddin Akbary', 'Icici bank ATM', 'Guardian Pharmacy', 'Fat', 'Kotak mahindra bank', 'Hdfc bank', 'PVR Metropolitan', 'Starbucks', 'Belgian Waffle', 'Bahrisons library', 'Lord Krishna Hospital', 'Punjab national bank ATM', 'DT Cinemas', 'Abn amro bank', 'Axis bank', 'Barbecue Grill', 'Pizza Hut', 'NutrioBox Gurugram', 'Roots', 'Gurgaon Central Mall', 'Max Hospital', 'The Chicken Boat', 'Mg road metro station', 'Pan Bangkok', 'Kotak mahindra bank ATM', 'CCD', 'Sidhesh Hospital Gurgaon', 'Icici bank', 'Nowhere Brewpub and cafe', 'Rbs ATM', 'Axis bank ATM', 'Umkal Hospital', 'Lord krishna bank', 'Chikitsa', 'Privat Hospital', 'Standard chartered ATM', 'Indusind bank', 'Iffco chowk metro station', 'MGF Metropolitan', 'Drunken Monkey', 'Naveidyam', 'Blue Tokai Coffee Roasters', 'Ncr library', 'Sitaram Bhartia', 'PVR Cinames', 'Dighent cafe']"
