property_name,link,society,price,area,areawithtype
"3 BHK Independent Builder Floor in South City 2, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-2-gurgaon-2160-sq-ft-r1-spid-L81420341,"South City 2, Gurgaon",₹3.3 Cr,"₹15,278 /sqft","2,160 sqft (201 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 49, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-49-gurgaon-2250-sq-ft-r1-spid-H81464147,"Sector 49, Gurgaon",₹3.5 Cr,"₹15,555 /sqft","2,250 sqft (209 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Block N South City 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-n-south-city-1-gurgaon-2160-sq-ft-r1-spid-E81392935,"Block N South City 1, Gurgaon",₹3.2 Cr,"₹14,815 /sqft","2,160 sqft (201 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-2-gurgaon-2450-sq-ft-r1-spid-C81444393,"Sushant Lok Phase 2, Gurgaon",₹3.25 Cr,"₹13,265 /sqft","2,450 sqft (228 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-2160-sq-ft-r1-spid-C81345565,"Sushant Lok Phase 3, Gurgaon",₹2.95 Cr,"₹13,657 /sqft","2,160 sqft (201 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-1700-sq-ft-spid-P84556594,BPTP Astaire Gardens,₹2.22 Cr,"₹13,058 /sqft","1,700 sqft (158 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 70A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-2000-sq-ft-spid-Q82947816,BPTP Astaire Gardens,₹3.28 Cr,"₹16,400 /sqft","2,000 sqft (186 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-1430-sq-ft-spid-P82942486,BPTP Astaire Gardens,₹1.73 Cr,"₹12,097 /sqft","1,430 sqft (133 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-2495-sq-ft-spid-H82943468,BPTP Astaire Gardens,₹2.4 Cr,"₹9,619 /sqft","2,495 sqft (232 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 52, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ardee-city-sector-52-gurgaon-1700-sq-ft-spid-T85938764,Ardee City,₹2.4 Cr,"₹14,117 /sqft","1,700 sqft (158 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 52, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ardee-city-sector-52-gurgaon-1550-sq-ft-spid-M85641234,Ardee City,₹2.05 Cr,"₹13,225 /sqft","1,550 sqft (144 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 45, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-45-gurgaon-3078-sq-ft-spid-H85176304,"Sector 45, Gurgaon",₹3.85 Cr,"₹12,508 /sqft","3,078 sqft (286 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2250-sq-ft-spid-M85177918,Ansal API Esencia,₹2.6 Cr,"₹11,555 /sqft","2,250 sqft (209 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-1611-sq-ft-spid-E82945944,BPTP Astaire Gardens,₹2.45 Cr,"₹15,207 /sqft","1,611 sqft (150 sqm) Carpet Area"
"4 BHK Independent Builder Floor in South City 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ultra-luxury-builder-floor-south-city-1-gurgaon-4842-sq-ft-spid-R85934120,Ultra Luxury Builder Floor,₹5.85 Cr,"₹12,082 /sqft","4,842 sqft (450 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Block I South City 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-i-south-city-1-gurgaon-3240-sq-ft-spid-Y85506914,"Block I South City 1, Gurgaon",₹4.25 Cr,"₹13,117 /sqft","3,240 sqft (301 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-nirvana-cedar-crest-nirvana-country-gurgaon-2160-sq-ft-spid-H84753928,Nirvana Cedar Crest,₹3.25 Cr,"₹15,046 /sqft","2,160 sqft (201 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector-35 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-35-sohna-gurgaon-1467-sq-ft-spid-W85389180,"Sector-35 Sohna, Gurgaon",₹1.62 Cr,"₹11,042 /sqft","1,467 sqft (136 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-F84603828,M3M Soulitude,₹1.58 Cr,"₹10,575 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 60, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ireo-city-plots-sector-60-gurgaon-2300-sq-ft-spid-N85205002,Ireo City Plots,₹3.85 Cr,"₹16,739 /sqft","2,300 sqft (214 sqm) Carpet Area"
"3 BHK Independent Builder Floor in South City 1, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ultra-luxury-builder-floor-south-city-1-gurgaon-2200-sq-ft-spid-Z85488554,Ultra Luxury Builder Floor,₹3.35 Cr,"₹15,227 /sqft","2,200 sqft (204 sqm) Carpet Area"
"5 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-green-meadows-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-J85453850,Green Meadows,₹6.5 Cr,"₹17,278 /sqft","3,762 sqft (350 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 93, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-gardencity-enclave-sector-93-gurgaon-1550-sq-ft-spid-F84546854,DLF Gardencity Enclave,₹2.05 Cr,"₹13,225 /sqft","1,550 sqft (144 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-3600-sq-ft-spid-M84299760,"Block C, Sushant Lok Phase 1, Gurgaon",₹6.1 Cr,"₹16,944 /sqft","3,600 sqft (334 sqm) Carpet Area"
"4 BHK Independent Builder Floor in B Block Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-3600-sq-ft-spid-S84276898,"B Block Sushant Lok Phase 1, Gurgaon",₹5.25 Cr,"₹14,583 /sqft","3,600 sqft (334 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-2700-sq-ft-spid-O83940690,"Sushant Lok Phase 3, Gurgaon",₹3.6 Cr,"₹13,333 /sqft","2,700 sqft (251 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-2160-sq-ft-spid-I83939560,"Sushant Lok Phase 3, Gurgaon",₹3.4 Cr,"₹15,740 /sqft","2,160 sqft (201 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok 2,Sector 55, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-2-sector-55-gurgaon-3942-sq-ft-spid-Q85499520,A Block Sector 55,₹4.25 Cr,"₹10,781 /sqft","3,942 sqft (366 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 50, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-mayfield-gardens-sector-50-gurgaon-2700-sq-ft-spid-H85496748,Mayfield Gardens,₹3.7 Cr,"₹13,703 /sqft","2,700 sqft (251 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 50, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-mayfield-gardens-sector-50-gurgaon-1710-sq-ft-spid-S85497728,Mayfield Gardens,₹2.85 Cr,"₹16,666 /sqft","1,710 sqft (159 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 31, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-31-gurgaon-2300-sq-ft-spid-B85873114,"Sector 31, Gurgaon",₹2.85 Cr,"₹12,391 /sqft","2,300 sqft (214 sqm) Carpet Area"
"4 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-spid-M84941274,"DLF Phase 2, Gurgaon",₹4.42 Cr,"₹16,370 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Malibu Town, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-town-gurgaon-4500-sq-ft-spid-B85843026,"Malibu Town, Gurgaon",₹6.5 Cr,"₹14,444 /sqft","4,500 sqft (418 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-3285-sq-ft-spid-E85330130,"Block C, Sushant Lok Phase 1, Gurgaon",₹4.25 Cr,"₹12,938 /sqft","3,285 sqft (305 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2367-sq-ft-r2-spid-H75265857,"Sector 23, Gurgaon",₹2.55 Cr,"₹10,773 /sqft","2,367 sqft (220 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3240-sq-ft-r2-spid-P75413927,"Palam Vihar, Gurgaon",₹3.25 Cr,"₹10,031 /sqft","3,240 sqft (301 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r2-spid-U77448395,"Palam Vihar, Gurgaon",₹2.6 Cr,"₹10,288 /sqft","2,430 sqft (226 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2763-sq-ft-r4-spid-O71777448,"Palam Vihar, Gurgaon",₹3.1 Cr,"₹11,220 /sqft","2,763 sqft (257 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r4-spid-Y70304616,"Palam Vihar, Gurgaon",₹4.5 Cr,"₹9,615 /sqft","4,680 sqft (435 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r3-spid-H73324927,"Palam Vihar, Gurgaon",₹3.75 Cr,"₹8,013 /sqft","4,680 sqft (435 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r3-spid-H73332113,"Palam Vihar, Gurgaon",₹2.7 Cr,"₹11,111 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r3-spid-E73332189,"Palam Vihar, Gurgaon",₹3.65 Cr,"₹7,820 /sqft","4,680 sqft (435 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-r3-spid-O73342735,"Sector 23, Gurgaon",₹3.65 Cr,"₹11,858 /sqft","3,078 sqft (286 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r4-spid-J69980626,"Palam Vihar, Gurgaon",₹4.35 Cr,"₹9,295 /sqft","4,680 sqft (435 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-r3-spid-K73314967,"Sector 23, Gurgaon",₹3 Cr,"₹9,747 /sqft","3,078 sqft (286 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3078-sq-ft-r4-spid-N70677158,"Palam Vihar, Gurgaon",₹3.4 Cr,"₹11,046 /sqft","3,078 sqft (286 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-4500-sq-ft-spid-N85042220,"Block C, Sushant Lok Phase 1, Gurgaon",₹6 Cr,"₹13,333 /sqft","4,500 sqft (418 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-4518-sq-ft-r4-spid-D70600284,"Sector 23, Gurgaon",₹4.1 Cr,"₹8,300 /sqft","4,518 sqft (420 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r4-spid-U71301000,"Palam Vihar, Gurgaon",₹3.05 Cr,"₹12,551 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r4-spid-Y69980562,"Palam Vihar, Gurgaon",₹3.62 Cr,"₹7,735 /sqft","4,680 sqft (435 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r3-spid-W73332091,"Palam Vihar, Gurgaon",₹2.65 Cr,"₹10,370 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3240-sq-ft-r3-spid-P73332107,"Palam Vihar, Gurgaon",₹3.15 Cr,"₹9,722 /sqft","3,240 sqft (301 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2970-sq-ft-r2-spid-M75411777,"Sector 23, Gurgaon",₹3.1 Cr,"₹10,438 /sqft","2,970 sqft (276 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r2-spid-O75402235,"Palam Vihar, Gurgaon",₹2.6 Cr,"₹10,700 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r3-spid-E73332173,"Palam Vihar, Gurgaon",₹4.35 Cr,"₹8,333 /sqft","4,680 sqft (435 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2430-sq-ft-r1-spid-V82846720,"Sector 23, Gurgaon",₹2.9 Cr,"₹11,934 /sqft","2,430 sqft (226 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r2-spid-F77376531,"Palam Vihar, Gurgaon",₹2.55 Cr,"₹10,494 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r3-spid-N73332179,"Palam Vihar, Gurgaon",₹2.7 Cr,"₹9,876 /sqft","2,430 sqft (226 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2367-sq-ft-r3-spid-N73332181,"Sector 23, Gurgaon",₹2.62 Cr,"₹11,069 /sqft","2,367 sqft (220 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r3-spid-N73332167,"Palam Vihar, Gurgaon",₹2.56 Cr,"₹10,535 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3240-sq-ft-r3-spid-H73922203,"Palam Vihar, Gurgaon",₹3.35 Cr,"₹9,414 /sqft","3,240 sqft (301 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-4518-sq-ft-r4-spid-G70306466,"Sector 23, Gurgaon",₹4.2 Cr,"₹9,296 /sqft","4,518 sqft (420 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2484-sq-ft-r4-spid-Z70701772,"Palam Vihar, Gurgaon",₹2.7 Cr,"₹10,870 /sqft","2,484 sqft (231 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2934-sq-ft-r1-spid-J82846660,"Sector 23, Gurgaon",₹3.1 Cr,"₹10,566 /sqft","2,934 sqft (273 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r2-spid-X75402545,"Palam Vihar, Gurgaon",₹2.85 Cr,"₹11,728 /sqft","2,430 sqft (226 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r3-spid-Z73237555,"Palam Vihar, Gurgaon",₹2.9 Cr,"₹11,934 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-3762-sq-ft-spid-T85041878,"Block C, Sushant Lok Phase 1, Gurgaon",₹5.75 Cr,"₹15,284 /sqft","3,762 sqft (350 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-3078-sq-ft-r3-spid-M73342203,"Sector 23, Gurgaon",₹3.7 Cr,"₹12,021 /sqft","3,078 sqft (286 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2367-sq-ft-r3-spid-W75338971,"Sector 23, Gurgaon",₹2.56 Cr,"₹10,815 /sqft","2,367 sqft (220 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2367-sq-ft-r2-spid-L75266199,"Sector 23, Gurgaon",₹2.9 Cr,"₹9,487 /sqft","2,367 sqft (220 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-r2-spid-D77448657,"Palam Vihar, Gurgaon",₹2.6 Cr,"₹10,700 /sqft","2,430 sqft (226 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-4518-sq-ft-r2-spid-X77655633,"Sector 23, Gurgaon",₹4.3 Cr,"₹9,517 /sqft","4,518 sqft (420 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-3402-sq-ft-spid-J84325940,"Palam Vihar, Gurgaon",₹3.5 Cr,"₹10,288 /sqft","3,402 sqft (316 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Palam Vihar, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-spid-A84325790,"Palam Vihar, Gurgaon",₹2.6 Cr,"₹10,700 /sqft","2,430 sqft (226 sqm) Built-up Area"
