link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,areawithtype,furnishing_details,features,nearby_location
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-central-park-flower-valley-sector-33-sohna-gurgaon-2250-sq-ft-spid-Q83861708,3 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,,West,1 to 5 Year Old,Q83861708,2250 sqft (209.03 sqm) Plot Area,"['3 Wardrobe', '5 Fan', '1 Exhaust Fan', '1 Stove', '5 Light', '1 Chimney', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['De Adventure Park - Adventure sports', 'K. R. Mangalam University', 'Gurgaon Railway Station', 'Airia Mall', 'GD Goenka Signature School', 'Country Inn & Suites By Radisson', 'Tau Devilal Stadium Sohna', 'Indira Gandhi International Airport', 'AS Business Park', 'Golden Greens Golf & Resorts Ltd', 'NH 248A', 'Vardaan Hospital & Trauma Centre']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-2583-sq-ft-spid-X83373130,3 Bedrooms,4 Bathrooms,3 Balconies,"Study Room,Servant Room",2 Floors,North,5 to 10 Year Old,X83373130,2583 sqft (239.97 sqm) Plot Area,"['3 Wardrobe', '1 Water Purifier', '5 Fan', '1 Exhaust Fan', '1 Microwave', '1 Stove', '11 Light', '1 Chimney', '1 Modular Kitchen', '6 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']",['Maintenance Staff'],"['Peer Baba Ki Mazar', 'Star Mall', 'CoNexus.Life B35', 'Moksh Wellness Pvt Ltd.', 'Sushil Park', 'Marriott Courtyard', 'Axis Bank', 'Bharat Petroleum Petrol Pump', 'Athena', 'HDFC Bank', 'World Tech Park', 'K.R.Mangalam World School', 'The Sixth Element School', 'Medhaam Pre School & Daycare', 'Punjab National Bank']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-3375-sq-ft-spid-T84373918,6 Bedrooms,7 Bathrooms,3+ Balconies,Servant Room,2 Floors,West,5 to 10 Year Old,T84373918,3375 sqft (313.55 sqm) Plot Area,"['1 Water Purifier', '6 Fan', '1 Exhaust Fan', '1 Dining Table', '7 Geyser', '1 Stove', '6 Light', '1 Chimney', '5 AC', '1 Modular Kitchen', '6 Wardrobe', 'No Bed', 'No Curtains', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Club house / Community Center']","['Mg road metro station', 'Vodafone belvedere towers metro station', 'Sikandarpur rmrg metro station', 'Punjab national bank ATM', 'Microsoft', 'Taikisha Engineering PVT', 'Privat Hospital', 'CEVA Logistics India', 'Gurgaon Central Mall', 'DT Cinemas', 'Lord Krishna Hospital', 'Axis bank ATM', 'Sikanderpur metro station', 'Sikandarpur metro station', 'NutrioBox Gurugram', 'DLF Cyber City Phase II', 'Mukesh Dhaba', 'Lord krishna bank', 'Guardian', 'Surgi Center Clinic', 'Abn amro bank', 'Food Court', 'Arya Samaj Mandir', 'Sidhesh Hospital Gurgaon', 'Jain Bhawan', 'Dlf phase 2 metro station', 'Indusind bank', 'Axis bank', 'PVR Metropolitan', 'Religare Wellness', 'Barbecue Grill', 'PVR Cinames', 'Hdfc bank', 'Kailash Nursing Home Gurgaon', '98.4', 'Durga Poly Clinic', 'Hsbc bank', 'Neelkanth Medico', 'American Montessori', 'Hanuman Mandir', 'Cosmodentz Dental Clinic', 'Krishna Family Clinic', 'Uma Sanjeevani Health Centre And Hospital', 'Emaar Business Park', 'Pan Bangkok', 'MGF Metropolitan', 'Divine Look Clinic Centre 1', 'Kotak mahindra bank']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-2250-sq-ft-spid-F84375458,3 Bedrooms,3 Bathrooms,2 Balconies,,2 Floors,South-East,10+ Year Old,F84375458,2250 sqft (209.03 sqm) Plot Area,"['3 Wardrobe', '20 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Private Garden / Terrace', 'Park', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Low Density Society']","['Gurgaon Eye Centre', 'Dr. Sarvejeet Singh', 'Pearl Dental Clinic', 'D.R. Rajnis Gupta Clinic', 'M.S Hospital', 'Prateek Nursing Home And Polyclinic', 'Esic Hospital Gurugram', 'Indian bank', 'Aryan Hospital', 'Dr. Agya Ram Sharma Clinic', 'Sneh Hospital Gurgaon', 'St. Michaels Sr. Sec. School', 'State bank of india', 'Taneja Hospital', 'Shree Krishna Hospital Gurgaon', 'Dr. Ashok Jain', 'Chintapurni Mandir', 'Satyam Hospital Gurgaon', 'Pizza Hut', 'Dr. Madan Clinic', ""Dr. Anurag's Child Care Clinic"", 'Dronacharya Government College', 'Jiya Clinic', 'State bank ATM', 'Kr Dental Hub', 'Dr. Mittal Clinic', 'Bhatnagar Maternity and Nursing Home', 'Swastik Maternity and Medical Centre', 'Chiranjiv Hospital', 'Centre For Sight Gurgaon New Railway Road', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Kotak bank', 'Dr. Sindhu Clinic', 'Apna Enclave', 'Hdfc bank', 'Bhardwaj Hospital', 'Yashroop Medical Centre', 'Sarvodya Hospital', 'R K Hospital Gurgaon', 'Geeta Nursing Home Gurgaon', 'Ravi Clinic and Health Care Centre', 'Sparsh Hospital Gurgaon', 'GH Gurgaon', 'My Care Clinic', 'Dev Man Kathuria Clinic', 'Bindal Clinic', 'Chirag Hospital Pvt. Ltd', 'Triveni Hospital Gurgaon', 'Gurgaon railway station', 'Dr. Hitesh Dawar']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-n-mayfield-garden-gurgaon-2700-sq-ft-spid-B84870198,4 Bedrooms,4 Bathrooms,2 Balconies,Pooja Room,2 Floors,South,5 to 10 Year Old,B84870198,2700 sqft (250.84 sqm) Plot Area ,"['4 Wardrobe', '5 Fan', '1 Exhaust Fan', '4 Geyser', '5 Light', '2 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage', 'Park', 'Visitor Parking']","['Meher Clinic', 'St. Angels Sr', 'Sukhmani Hospital Pvt. Ltd', 'Manav Rachna School', 'Amity Global School', 'Park Hospital Gurgaon', 'Kamla International', 'Madison and Pike', 'Skin Clinic', 'SPAZE BUSINESS PARK', 'Unitech', ""Domino's Pizza"", 'Axis bank ATM', 'India Oil', 'Gardian Pharmacy', 'Best Urologist Atcomplete Family Clinic', 'Raheja Mall', 'Pernod Ricard Charitable Dispensary', 'Icici bank', 'Dr. Naresh Pandita', 'Wembley estate club', 'Vatsalya Clinic', 'Genius', 'India', 'Wellness Eye Centre', 'Delhi Public School Primary Section', 'Raj Restaurant', 'Medanta', 'Manav Rachna Swimming Pool', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Apollo Pharmacy', 'Hdfc bank', 'Bones Clinic - Orthopaedics', 'Vishesh Dental', 'Dispencery', 'Dr. Aruna Kalra', 'St. Angels Jr', 'SRS Cinemas', 'KFC', 'Gurugram University', 'Standard chartered ATM', 'Neelkanth Health Care', 'Dr. Anuj Sharma', 'Unitech Business Park', 'Haldiram', 'Icici bank ATM', 'Divine Look Clinic Centre']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-v-block-dlf-phase-3-gurgaon-2844-sq-ft-spid-D84470230,6 Bedrooms,7 Bathrooms,3+ Balconies,Servant Room,3 Floors,North-East,10+ Year Old,D84470230,2844 sqft (264.22 sqm) Plot Area,"['1 Water Purifier', '12 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '7 Geyser', '1 Stove', '4 Light', '6 AC', '1 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '8 Bed', '8 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Feng Shui / Vaastu Compliant', 'Visitor Parking', 'Low Density Society']","['Anahat Hospital', 'Boston Consulting Group', 'Sikandarpur rmrg metro station', 'Standard chartered bank', 'Microsoft', 'Ambience Mall', 'State bank of india', ""McDonald's"", 'Citibank ATM', 'Micromax moulsari avenue metro station', 'Mc Donalds', 'Upkar Clinic', 'Dlf phase 3 metro station', 'R.N Clinic', 'Shri Shiv Shakthi Mandir', 'Icici bank', 'Garg Dental Care', 'Dental Harbour', 'Food Court', ""Dr. Khullar's Dental Clinic"", 'barrique', 'Shri Ram Memorial Hospital', 'Pharmacy', 'Dlf phase 2 metro station', 'Central bank ATM', 'Central bank atm teste 001112', 'Deutsche bank', 'Indusind bank cyber city metro station', 'Abn amro bank ATM', 'Dental Cure and Care Centre', 'PVR Cinames', 'Kailash Nursing Home Gurgaon', ""St Stephen's Hospital Health Care Facility"", 'Guru dronacharya metro station', 'Relief Physiotherapy Clinic', 'Durga Poly Clinic', 'The God Father', 'M2M Cybernetics', 'Machaan', 'Cosmodentz Dental Clinic', 'Asha Multispeciality Clinic', 'Krishna Family Clinic', 'Bain & Company', 'Emaar Business Park', 'Darpan Skin & Mind Clinic', 'RBS Dental Clinic', 'Icici bank ATM', 'Shri Balaji Medical Store', 'Kotak mahindra ATM']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-1640-sq-ft-spid-D84013440,4 Bedrooms,3 Bathrooms,2 Balconies,"Pooja Room,Study Room,Others",0 Floors,West,10+ Year Old,D84013440,1640 sqft (152.36 sqm) Plot Area,"['3 Wardrobe', '7 Fan', '1 Exhaust Fan', '6 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water Storage', 'Visitor Parking', 'Waste Disposal']","['Gurgaon Eye Centre', 'Dr. Sarvejeet Singh', 'Pearl Dental Clinic', 'D.R. Rajnis Gupta Clinic', 'M.S Hospital', 'Prateek Nursing Home And Polyclinic', 'Esic Hospital Gurugram', 'Indian bank', 'Aryan Hospital', 'Dr. Agya Ram Sharma Clinic', 'Sneh Hospital Gurgaon', 'St. Michaels Sr. Sec. School', 'State bank of india', 'Taneja Hospital', 'Shree Krishna Hospital Gurgaon', 'Dr. Ashok Jain', 'Chintapurni Mandir', 'Pizza Hut', 'Dr. Madan Clinic', ""Dr. Anurag's Child Care Clinic"", 'Dronacharya Government College', 'Jiya Clinic', 'State bank ATM', 'Kr Dental Hub', 'Dr. Mittal Clinic', 'Bhatnagar Maternity and Nursing Home', 'Swastik Maternity and Medical Centre', 'Chiranjiv Hospital', 'Centre For Sight Gurgaon New Railway Road', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Kotak bank', 'Dr. Sindhu Clinic', 'Apna Enclave', 'Hdfc bank', 'Bhardwaj Hospital', 'Yashroop Medical Centre', 'Sarvodya Hospital', 'R K Hospital Gurgaon', 'Geeta Nursing Home Gurgaon', 'Ravi Clinic and Health Care Centre', 'Sparsh Hospital Gurgaon', 'GH Gurgaon', 'My Care Clinic', 'Dev Man Kathuria Clinic', 'Bindal Clinic', 'Chirag Hospital Pvt. Ltd', 'Triveni Hospital Gurgaon', 'Gurgaon railway station', 'Kidney Clinic', 'Dr. Hitesh Dawar']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-7330-sq-ft-r1-spid-M77906185,5 Bedrooms,6 Bathrooms,3+ Balconies,"Servant Room,Store Room,Study Room",2 Floors,North-East,1 to 5 Year Old,M77906185,7330 sqft (680.98 sqm) Built-up Area,"['1 Exhaust Fan', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","[""Rion's Hospital"", 'Dharampeth Main Road', 'The NorthCap University', 'Luxus Haritma Resort', ""Oyster's Water Park"", 'BSF Golf Course', 'Gurgaon railway station', 'Dwarka sector 21 metro station', 'Indira Gandhi International Airport', 'Pacific D21 Mall', 'The Executive Centre', 'The Shikshiyan School', 'Dwarka Expressway']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-central-park-flower-valley-fleur-villas-sohna-gurgaon-2250-sq-ft-spid-J84221668,4 Bedrooms,3 Bathrooms,3 Balconies,Servant Room,2 Floors,East,1 to 5 Year Old,J84221668,2250 sqft (209.03 sqm) Plot Area,"['3 Wardrobe', '11 Fan', '1 Exhaust Fan', '5 Geyser', '17 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Rain Water Harvesting']","['Jindal Public School', 'HDFC Bank, Police Chowki', 'Golf Course Extension Road', 'Canara Bank Sohna', 'Swami Vivekanand Institute Of Technology', 'Civil Hospital, Baluda Rd', 'Govt Sr Sec School(Boys),SOHNA', 'Central Park Resorts', 'IGI Airport', 'Kotak Mahindra Bank, Mbs Tower', 'State Bank Of India, Sohna', 'Mamta Hospital, Baluda Rd', 'Sohna bye Pass Chowk, Sohna Rd', 'Axis Bank, Delhi Alwar Road', 'Vardaan Hospital,Sohna']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-17b-gurgaon-2367-sq-ft-r1-spid-H80945189,3 Bedrooms,2 Bathrooms,1 Balcony,,1 Floors,North-West,10+ Year Old,H80945189,2367 sqft (219.9 sqm) Plot Area,"['2 Wardrobe', '5 Fan', '1 Exhaust Fan', '9 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal']","['Ardor 29', 'Mg road metro station', 'Tocpao', 'Punjab national bank ATM', 'Gung the palace Korean restaurant', 'Beer & Whisky Bar', 'Privat Hospital', 'Spaghetti Kitchen & Bar', 'Grofers Supply Chain & CRM', 'Gurgaon Central Mall', 'DT Cinemas', ""Domino's Pizza"", 'Icici bank ATM', ""McDonald's"", 'Park Baluchi', 'NutrioBox Gurugram', 'Pizza Hut', 'Zura', ""Hops 'N' Brew"", 'Swagath', 'Gola Sizzles', 'Gravity Space Bar', 'Arya Samaj Mandir', 'ADDA', 'Jain Bhawan', 'Thukral Hospital', 'PVR Metropolitan', 'Barbecue Grill', 'PVR Cinames', 'Bikanervala', 'Black Mambaa', 'Community Center Sukhrali', 'Neelkanth Medico', 'American Montessori', 'KFC', 'Umkal Hospital', 'distillery', 'MoB Ministory of Beer', 'Iffco chowk metro station', 'Roots', 'Management Development Institute', 'The Oriental Bloom Chinese and Thai', 'Pan Bangkok', 'Sangwan Hospital Gurgaon', 'Citi bank ATM', 'MGF Metropolitan', 'Walking Street']"
https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-block-a-greenwood-city-gurgaon-2367-sq-ft-spid-J84694044,9 Bedrooms,12 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Store Room",3 Floors,South-West,5 to 10 Year Old,J84694044,2367 sqft (219.9 sqm) Plot Area,"['7 Wardrobe', '1 Water Purifier', '10 Fan', '1 Exhaust Fan', '1 Dining Table', '18 Light', '1 Chimney', '9 AC', '1 Curtains', 'No Bed', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting']","['Paras Hospital Gurgaon', 'School of Inspired Leadership SOIL', 'St. Angels Sr', 'Manav Rachna School', 'Amity Global School', 'Arihant Hospital', 'Beer & Whisky Bar', 'Gupta', 'Axis bank ATM', 'Gardian Pharmacy', 'Centre For Sight Gurgaon Sector 29', 'The Chicken Boat', 'Ncr library', 'Cafe Coffee Day', 'Om Sweets', 'Pernod Ricard Charitable Dispensary', 'Hdfc bank ATM', 'Icici bank', 'Stones2milestones', 'Max Hospital', 'Shivam Hospital Gurgaon', 'State bank of india ATM', 'Dawnbit', 'Balaji Vegetarian Paradise', 'Bar and restaurant', 'Raj Restaurant', 'PWO house', 'Manav Rachna Swimming Pool', 'Hdfc bank', 'Dr. Naval Mendiratta', 'Huda city centre metro station', 'Mantis Eye LLP', 'Fast Food', 'Dispencery', 'Fast food', 'Bharat petroleum', 'St. Angels Jr', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'City Medical', 'Dr. Kutbuddin Akbary', 'Standard chartered ATM', 'Hdfc ATM', 'Citi bank ATM', 'Icici bank ATM', 'Icici ATM']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-2-sector-109-gurgaon-5400-sq-ft-spid-S83315520,4 Bedrooms,4 Bathrooms,3+ Balconies,"Servant Room,Store Room",3 Floors,East,1 to 5 Year Old,S83315520,5400 sqft (501.68 sqm) Plot Area,"['1 Water Purifier', '1 Geyser', '1 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['The NorthCap University', 'Dwarka Sector 21 Metro Station', 'Crowne Plaza Gurgaon', 'Aryan Hospital', 'Nehru Stadium', 'Indira Gandhi Intl Airport', 'Tata Consultancy Services', 'Hamoni Golf Camp', 'Gurgaon Railway Station', 'Dwarka Expressway', 'Euro International School', 'Pacific D21 Mall', 'Fun N Food Water Park']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-9-gurgaon-2367-sq-ft-spid-L84780248,4 Bedrooms,4 Bathrooms,No Balcony,,1 Floors,North-East,1 to 5 Year Old,L84780248,2367 sqft (219.9 sqm) Plot Area,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Gurgaon Eye Centre', 'Pearl Dental Clinic', 'D.R. Rajnis Gupta Clinic', 'M.S Hospital', 'Prateek Nursing Home And Polyclinic', 'Esic Hospital Gurugram', 'Yadav Hospital Gurgoan', 'Aryan Hospital', 'Indian bank', 'St. Michaels Sr. Sec. School', 'Rachna Dental Clinic', 'Taneja Hospital', 'State bank of india', 'Shiv Mahima Patient Care Bureau', 'Shree Krishna Hospital Gurgaon', 'Kathuria Hospital', 'Dr. Ashok Jain', 'Chintapurni Mandir', 'Satyam Hospital Gurgaon', 'Pizza Hut', 'Tirath Ram Hospitals Pvt Ltd', 'Dr. Madan Clinic', 'Mangalam Hospital and Heart Centre Gurgaon', 'Sethi Hospital Gurgaon', 'Shubham Hospital Gurgaon', 'State bank ATM', 'Kr Dental Hub', 'Bhanu Dental Care', 'Swastik Maternity and Medical Centre', 'Kamla Hospital Gurgaon', 'Chiranjiv Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Kotak bank', 'Shri Gobind Hospital', 'Ankur Clinic and Maternity Home', 'Hdfc bank', 'Parashar Hospital', 'Sarvodya Hospital', 'Geeta Nursing Home Gurgaon', 'Ravi Clinic and Health Care Centre', 'Boxer Fuel Point', 'Lal Superspeciality Hospital', 'My Care Clinic', 'Dev Man Kathuria Clinic', 'Bindal Clinic', 'Triveni Hospital Gurgaon', 'Shri Multispeciality Hospital', 'Basai dhankot railway station', 'Navjeevan Hospital and Maternity Centre', 'Dr. Hitesh Dawar']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-oriental-homes-sushant-lok-phase-3-gurgaon-18648-sq-ft-r2-spid-S77633159,3 Bedrooms,4 Bathrooms,2 Balconies,,2 Floors,West,10+ Year Old,S77633159,2160 sqft (200.67 sqm) Plot Area ,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '6 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']","['Meher Clinic', 'St. Angels Sr', 'Sukhmani Hospital Pvt. Ltd', 'Manav Rachna School', 'Amity Global School', 'Park Hospital Gurgaon', 'Kamla International', 'Madison and Pike', 'HUDA Office Complex', 'Skin Clinic', 'SPAZE BUSINESS PARK', 'Unitech', 'Hdfc bank and atm', 'Kriti Hospital', 'Gardian Pharmacy', 'Pizza Hut', 'pracksht hospital', 'Surgicare Hospital Gurgaon', 'Best Urologist Atcomplete Family Clinic', 'Pernod Ricard Charitable Dispensary', 'Dr. Naresh Pandita', 'State bank ATM', 'Hong Kong Bazaar Mall', 'Wembley estate club', 'Vatsalya Clinic', 'Genius', 'Delhi Public School Primary Section', 'Wellness Eye Centre', 'Raj Restaurant', 'Radhakrishna Shani Mandir', 'Manav Rachna Swimming Pool', '222', 'Apollo Pharmacy', 'Hdfc bank', 'Bones Clinic - Orthopaedics', 'Medisca', 'Vishesh Dental', 'Anand Hospital Gurgaon', 'Dr. Aruna Kalra', 'St. Angels Jr', 'Gurugram University', 'Heera Fuel Station', 'Standard chartered ATM', 'Neelkanth Health Care', 'Dr. Anuj Sharma', 'Unitech Business Park', 'Haldiram', 'Icici bank ATM', 'India']"
