property_name,link,society,price,area,areawithtype
"3 BHK Flat in Sector 79, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-altura-sector-79-gurgaon-2050-sq-ft-spid-I85357940,Bestech Altura,₹2.6 Cr,"₹12,682 /sqft","2,050 sqft (190 sqm) Super Built-up Area"
"2 BHK Flat in Sector 95A, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-the-roselia-sector-95a-gurgaon-569-sq-ft-spid-U85336644,Signature The Roselia,₹61.8 Lac,"₹10,861 /sqft",569 sqft (53 sqm) Carpet Area
"2 BHK Flat in Sector 93, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mrg-the-balcony-sector-93-gurgaon-647-sq-ft-spid-Y85342842,MRG The Balcony,₹65.25 Lac,"₹10,085 /sqft",647 sqft (60 sqm) Super Built-up Area
"3 BHK Flat in Sector 83, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1720-sq-ft-spid-B85322288,Emaar Palm Gardens,₹2.27 Cr,"₹13,197 /sqft","1,720 sqft (160 sqm) Super Built-up Area"
"3 BHK Flat in Sector 83, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1900-sq-ft-spid-L85321964,Emaar Palm Gardens,₹2.62 Cr,"₹13,789 /sqft","1,900 sqft (177 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-E85220816,Tulip Yellow,₹2.3 Cr,"₹13,497 /sqft","1,704 sqft (158 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1389-sq-ft-spid-P84647146,Hero Homes,₹1.9 Cr,"₹13,678 /sqft","1,389 sqft (129 sqm) Super Built-up Area"
"2 BHK Flat in Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eldeco-acclaim-sohna-gurgaon-1264-sq-ft-spid-K84822644,Eldeco Acclaim,₹1.35 Cr,"₹18,493 /sqft","1,264 sqft (117 sqm) Super Built-up Area"
"2 BHK Flat in Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-eldeco-acclaim-sohna-gurgaon-1457-sq-ft-spid-G84823110,Eldeco Acclaim,₹1.5 Cr,"₹17,667 /sqft","1,457 sqft (135 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1690-sq-ft-spid-Y84671752,Hero Homes,₹2.5 Cr,"₹14,792 /sqft","1,690 sqft (157 sqm) Built-up Area"
"3 BHK Flat in Sector 82A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-1818-sq-ft-spid-X84244058,DLF The Primus,₹2.8 Cr,"₹15,401 /sqft","1,818 sqft (169 sqm) Super Built-up Area"
"2 BHK Flat in Sector 83, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-city-homes-sector-83-gurgaon-1355-sq-ft-spid-B85244938,Vatika City Homes,₹1.25 Cr,"₹9,225 /sqft","1,355 sqft (126 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-Y83879506,Emaar Imperial Gardens,₹2.5 Cr,"₹12,345 /sqft","2,025 sqft (188 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2002-sq-ft-spid-Y84085414,Godrej Meridien,₹3.21 Cr,"₹16,033 /sqft","2,002 sqft (186 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-kocoon-sector-109-gurgaon-2095-sq-ft-spid-C84039096,ATS Kocoon,₹2.7 Cr,"₹12,887 /sqft","2,095 sqft (195 sqm) Super Built-up Area"
"3 BHK Flat in Sector 107, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-2361-sq-ft-spid-O83595096,M3M Woodshire,₹2.2 Cr,"₹9,318 /sqft","2,361 sqft (219 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-O83178336,Tulip Yellow,₹2.33 Cr,"₹13,673 /sqft","1,704 sqft (158 sqm) Super Built-up Area"
"3 BHK Flat in Sector 82, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-casa-bella-sector-82-gurgaon-1960-sq-ft-spid-T84669646,Mapsko Casa Bella,₹1.95 Cr,"₹9,948 /sqft","1,960 sqft (182 sqm) Super Built-up Area"
"3 BHK Flat in MG Road, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suncity-platinum-towers-mg-road-gurgaon-2685-sq-ft-spid-W84077028,Suncity Platinum Towers,₹7.55 Cr,"₹28,119 /sqft","2,685 sqft (249 sqm) Super Built-up Area"
"3 BHK Flat in MG Road, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suncity-platinum-towers-mg-road-gurgaon-2700-sq-ft-spid-N83882876,Suncity Platinum Towers,₹7.95 Cr,"₹29,444 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"3 BHK Flat in MG Road, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suncity-platinum-towers-mg-road-gurgaon-2685-sq-ft-r1-spid-T82406474,Suncity Platinum Towers,₹7.85 Cr,"₹29,236 /sqft","2,685 sqft (249 sqm) Super Built-up Area"
"3 BHK Flat in MG Road, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-suncity-platinum-towers-mg-road-gurgaon-2685-sq-ft-spid-W83739458,Suncity Platinum Towers,₹7.95 Cr,"₹29,608 /sqft","2,685 sqft (249 sqm) Super Built-up Area"
"4 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4739-sq-ft-r1-spid-P80445645,Experion Windchants,₹7.68 Cr,"₹16,205 /sqft","4,739 sqft (440 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2092-sq-ft-r2-spid-Q81678728,DLF The Ultima,₹3.99 Cr,"₹19,072 /sqft","2,092 sqft (194 sqm) Super Built-up Area"
"3 BHK Flat in Sector 37D, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-park-generations-sector-37d-gurgaon-1640-sq-ft-spid-Z83740026,BPTP Park Generations,₹1.82 Cr,"₹11,097 /sqft","1,640 sqft (152 sqm) Super Built-up Area"
"3 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-spid-Z84682316,Conscient Elevate,₹5.35 Cr,"₹25,536 /sqft","2,095 sqft (195 sqm) Super Built-up Area"
"3 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2295-sq-ft-spid-U83504250,Conscient Elevate,₹5.18 Cr,"₹22,570 /sqft","2,295 sqft (213 sqm) Super Built-up Area"
"3 BHK Flat in Sector 82, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-2160-sq-ft-r14-spid-X48314899,Vatika The Seven Lamps,₹2.28 Cr,"₹11,111 /sqft","2,160 sqft (201 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-M84158960,Tulip Yellow,₹2.4 Cr,"₹19,520 /sqft","1,704 sqft (158 sqm) Super Built-up Area"
"4 BHK Flat in Sector 42, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-aralias-sector-42-gurgaon-5600-sq-ft-spid-P84927372,DLF The Aralias,₹35.6 Cr,"₹63,571 /sqft","5,600 sqft (520 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-U84915982,M3M Soulitude,₹1.54 Cr,"₹10,307 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"3 BHK Flat in Sector 82A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-1799-sq-ft-spid-E84392484,DLF The Primus,₹2.8 Cr,"₹15,564 /sqft","1,799 sqft (167 sqm) Super Built-up Area"
"2 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1381-sq-ft-spid-Z83942604,Sobha City,₹2.6 Cr,"₹30,653 /sqft","1,381 sqft (128 sqm) Super Built-up Area"
"2 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1385-sq-ft-spid-E83973786,Paras Dews,₹1.49 Cr,"₹10,758 /sqft","1,385 sqft (129 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-brisk-lumbini-terrace-homes-sector-109-gurgaon-2177-sq-ft-spid-Y83942100,Brisk Lumbini Terrace Homes,₹1.95 Cr,"₹8,957 /sqft","2,177 sqft (202 sqm) Super Built-up Area"
"2 BHK Flat in Sector 77, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-umang-winter-hills-sector-77-gurgaon-1342-sq-ft-spid-M83425454,Umang Winter Hills,₹1.36 Cr,"₹11,131 /sqft","1,342 sqft (125 sqm) Super Built-up Area"
"3 BHK Flat in Sector 68, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1483-sq-ft-spid-B84467720,Pareena Mi Casa,₹1.79 Cr,"₹12,070 /sqft","1,483 sqft (138 sqm) Super Built-up Area"
"3 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-2275-sq-ft-spid-A83947702,Spaze Privy AT4,₹2.1 Cr,"₹9,230 /sqft","2,275 sqft (211 sqm) Super Built-up Area"
"4 BHK Flat in Sector 63, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dhoot-time-residency-sector-63-gurgaon-2298-sq-ft-spid-Z83962170,Dhoot Time Residency,₹3.75 Cr,"₹16,318 /sqft","2,298 sqft (213 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89 A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-2150-sq-ft-spid-O84827852,ATS Marigold,₹2.6 Cr,"₹16,250 /sqft","2,150 sqft (200 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-tourmaline-sector-109-gurgaon-2150-sq-ft-r2-spid-G78740683,ATS Tourmaline,₹2.52 Cr,"₹11,720 /sqft","2,150 sqft (200 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-puri-emerald-bay-sector-104-gurgaon-1550-sq-ft-r1-spid-C78279097,Puri Emerald Bay,₹2 Cr,"₹12,903 /sqft","1,550 sqft (144 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-puri-emerald-bay-sector-104-gurgaon-1700-sq-ft-r1-spid-W81396201,Puri Emerald Bay,₹2.38 Cr,"₹16,413 /sqft","1,700 sqft (158 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-1889-sq-ft-spid-E83294356,Adani M2K Oyster Grande,₹2.65 Cr,"₹14,028 /sqft","1,889 sqft (175 sqm) Super Built-up Area"
"2 BHK Flat in Sector 68, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1245-sq-ft-spid-Y84467630,Pareena Mi Casa,₹1.53 Cr,"₹12,289 /sqft","1,245 sqft (116 sqm) Super Built-up Area"
"4 BHK Flat in Sector 103, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-2875-sq-ft-spid-X84249262,Indiabulls Centrum Park,₹2.9 Cr,"₹10,086 /sqft","2,875 sqft (267 sqm) Super Built-up Area"
"3 BHK Flat in Sector 103, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-1900-sq-ft-spid-W84153478,Indiabulls Centrum Park,₹2.05 Cr,"₹10,789 /sqft","1,900 sqft (177 sqm) Super Built-up Area"
"3 BHK Flat in Sector 37C, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-view-sector-37c-gurgaon-1565-sq-ft-r1-spid-X82636760,Ramprastha The View,₹1.3 Cr,"₹8,306 /sqft","1,565 sqft (145 sqm) Super Built-up Area"
"3 BHK Flat in Sector 37D, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1604-sq-ft-spid-E83647946,Ramprastha The Edge Towers,₹1.41 Cr,"₹8,790 /sqft","1,604 sqft (149 sqm) Super Built-up Area"
"3 BHK Flat in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-2150-sq-ft-spid-V84425994,Paras Irene,₹3.15 Cr,"₹14,651 /sqft","2,150 sqft (200 sqm) Super Built-up Area"
"4 BHK Flat in Sector 70A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-paras-irene-sector-70a-gurgaon-2525-sq-ft-spid-A84426062,Paras Irene,₹4.4 Cr,"₹17,425 /sqft","2,525 sqft (235 sqm) Super Built-up Area"
"4 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-unitech-harmony-nirvana-country-gurgaon-3310-sq-ft-spid-P84418750,Unitech Harmony,₹4.9 Cr,"₹14,803 /sqft","3,310 sqft (308 sqm) Super Built-up Area"
"4 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-sector-65-gurgaon-1750-sq-ft-spid-D83832760,Emaar Mgf Emerald Floors,₹2.95 Cr,"₹16,857 /sqft","1,750 sqft (163 sqm) Carpet Area"
"3 BHK Flat in Sector 48, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-city-sector-48-gurgaon-2075-sq-ft-spid-T83490426,Bestech Park View City,₹3.69 Cr,"₹17,783 /sqft","2,075 sqft (193 sqm) Super Built-up Area"
"4 BHK Flat in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-3267-sq-ft-spid-P82629308,M3M Merlin,₹6.25 Cr,"₹19,130 /sqft","3,267 sqft (304 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-2200-sq-ft-spid-E84830788,Emaar MGF The Palm Drive,₹4.3 Cr,"₹19,545 /sqft","2,200 sqft (204 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-enclave-sector-66-gurgaon-1920-sq-ft-spid-J84865410,Emaar MGF The Enclave,₹2.85 Cr,"₹14,843 /sqft","1,920 sqft (178 sqm) Super Built-up Area"
"4 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bptp-park-prime-sector-66-gurgaon-2062-sq-ft-spid-H84866978,BPTP Park Prime,₹3.1 Cr,"₹15,033 /sqft","2,062 sqft (192 sqm) Super Built-up Area"
"4 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-terraces-sector-66-gurgaon-2100-sq-ft-spid-P84830654,Emaar MGF Palm Terraces,₹4 Cr,"₹19,047 /sqft","2,100 sqft (195 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-spid-D84830526,Emaar MGF The Palm Drive,₹3.6 Cr,"₹18,461 /sqft","1,950 sqft (181 sqm) Super Built-up Area"
"4 BHK Flat in Sector 72, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-spid-H84474764,Tata Primanti,₹5.35 Cr,"₹18,416 /sqft","2,905 sqft (270 sqm) Super Built-up Area"
"2 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1366-sq-ft-spid-J83319432,Godrej Meridien,₹2.1 Cr,"₹21,000 /sqft","1,366 sqft (127 sqm) Built-up Area"
"3 BHK Flat in Sector 47, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-today-blossoms-1-sector-47-gurgaon-1550-sq-ft-spid-O83437062,Today Blossoms 1,₹2.22 Cr,"₹15,310 /sqft","1,550 sqft (144 sqm) Super Built-up Area"
"3 BHK Flat in Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2595-sq-ft-spid-D84681190,Conscient Elevate,₹6 Cr,"₹23,121 /sqft","2,595 sqft (241 sqm) Super Built-up Area"
"3 BHK Flat in Sector 70, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-R84824744,Shree Vardhman Victoria,₹2.4 Cr,"₹12,307 /sqft","1,950 sqft (181 sqm) Super Built-up Area"
"2 BHK Flat in Sector 99, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-cosmos-express-99-sector-99-gurgaon-1550-sq-ft-spid-H84805652,Cosmos Express 99,₹1.65 Cr,"₹10,645 /sqft","1,550 sqft (144 sqm) Super Built-up Area"
"2 BHK Flat in Sector 113, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-1330-sq-ft-spid-I84020278,La Vida by Tata Housing,₹1.95 Cr,"₹14,661 /sqft","1,330 sqft (124 sqm) Super Built-up Area"
"4 BHK Flat in sector 58, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2864-sq-ft-spid-M85240688,Ireo The Grand Arch,₹7.8 Cr,"₹27,234 /sqft","2,864 sqft (266 sqm) Super Built-up Area"
"3 BHK Flat in Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-sohna-gurgaon-1210-sq-ft-spid-H83564476,Signature Global Park,₹1.18 Cr,"₹9,752 /sqft","1,210 sqft (112 sqm) Super Built-up Area"
"3 BHK Flat in Sector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-spid-Z85037020,Central Park Flower Valley Aqua Front Towers,₹2.65 Cr,"₹14,812 /sqft","1,789 sqft (166 sqm) Super Built-up Area"
"3 BHK Flat in Sector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-r2-spid-S81600291,Central Park Flower Valley Aqua Front Towers,₹2.6 Cr,"₹14,533 /sqft","1,789 sqft (166 sqm) Super Built-up Area"
"3 BHK Flat in Sector 48, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-sector-48-gurgaon-2719-sq-ft-r2-spid-V81559679,Central Park Resorts,₹7.75 Cr,"₹28,503 /sqft","2,719 sqft (253 sqm) Super Built-up Area"
"3 BHK Flat in Sector 48, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vipul-greens-sector-48-gurgaon-2195-sq-ft-spid-G84869896,Vipul Greens,₹4.25 Cr,"₹19,362 /sqft","2,195 sqft (204 sqm) Super Built-up Area"
"3 BHK Flat in Sector 110 A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-aura-sector-110-a-gurgaon-1407-sq-ft-spid-Y82985628,Mahindra Aura,₹2.1 Cr,"₹14,925 /sqft","1,407 sqft (131 sqm) Carpet Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-X83448966,Emaar Imperial Gardens,₹2.45 Cr,"₹12,098 /sqft","2,025 sqft (188 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1900-sq-ft-spid-W83235808,Emaar MGF The Palm Drive,₹4.1 Cr,"₹21,578 /sqft","1,900 sqft (177 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-ananda-sector-81-gurgaon-1810-sq-ft-spid-K84764878,Bestech Park View Ananda,₹2.15 Cr,"₹11,878 /sqft","1,810 sqft (168 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-ananda-sector-81-gurgaon-1660-sq-ft-spid-X84104140,Bestech Park View Ananda,₹1.83 Cr,"₹11,024 /sqft","1,660 sqft (154 sqm) Super Built-up Area"
"2 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-ananda-sector-81-gurgaon-1360-sq-ft-spid-X84103996,Bestech Park View Ananda,₹1.56 Cr,"₹11,470 /sqft","1,360 sqft (126 sqm) Super Built-up Area"
"3 BHK Flat in Sector 83, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-gurgaon-21-sector-83-gurgaon-1735-sq-ft-spid-Q82914086,Vatika Gurgaon 21,₹1.85 Cr,"₹10,662 /sqft","1,735 sqft (161 sqm) Super Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-G82895420,DLF The Skycourt,₹2.27 Cr,"₹11,767 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"4 BHK Flat in Sector 56, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sector-56-gurgaon-1950-sq-ft-spid-R84484244,vigyan vihar sector 56,₹2.61 Cr,"₹17,400 /sqft","1,950 sqft (181 sqm) Super Built-up Area"
"4 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-emerald-floors-premier-sector-65-gurgaon-1975-sq-ft-spid-B84108794,Emaar MGF Emerald Floors Premier,₹3.69 Cr,"₹18,683 /sqft","1,975 sqft (183 sqm) Super Built-up Area"
"4 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-2364-sq-ft-spid-F82895916,DLF New Town Heights 2,₹2.58 Cr,"₹10,913 /sqft","2,364 sqft (220 sqm) Super Built-up Area"
"2 BHK Flat in Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1210-sq-ft-spid-W85115940,Ashiana Anmol,₹1.35 Cr,"₹11,157 /sqft","1,210 sqft (112 sqm) Super Built-up Area"
"3 BHK Flat in Sector 90, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-new-town-heights-1-sector-90-gurgaon-1930-sq-ft-spid-U85044786,DLF New Town Heights 1,₹2.09 Cr,"₹10,829 /sqft","1,930 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-gurgaon-greens-sector-102-gurgaon-1650-sq-ft-spid-G85021714,Emaar Gurgaon Greens,₹1.9 Cr,"₹18,580 /sqft","1,650 sqft (153 sqm) Super Built-up Area"
